lang,sent_len,kind,num_trees,mean_dep_distance,mean_intervener_complexity,mean_tree_density,mean_tree_depth,mean_max_arity,mean_high_arity_node_proportion
fi,2,random,400,0.255,1.0,0.4966666666666668,1.49,1.51,0.0
fi,2,real,400,0.0,1.0,0.324166666666665,2.0,1.0,0.0
fi,3,random,490,0.5068027210884348,1.121768707482992,0.5,2.0,2.0,0.03877551020408163
fi,3,real,490,0.2826530612244898,1.0030612244897958,0.3057142857142857,2.263265306122449,1.736734693877551,0.0
fi,4,random,686,0.7248542274052479,1.2328717201166182,0.5084548104956271,2.4096209912536444,2.295918367346939,0.06239067055393596
fi,4,real,686,0.5029154518950422,1.0199222546161322,0.3183673469387769,2.6457725947521866,2.3542274052478134,0.07625989171178701
fi,5,random,761,0.99316688567674,1.3668856767411308,0.4982479194042927,2.659658344283837,2.5611038107752955,0.0788436268068327
fi,5,real,761,0.6698423127463863,1.0627463863337714,0.3302489414513078,2.9724047306176082,2.8160315374507228,0.10242371149072872
fi,6,random,851,1.2375636506071293,1.5103799451625533,0.5047842873929835,2.972972972972973,2.781433607520564,0.08997817693469894
fi,6,real,851,0.760282021151586,1.1097532314923666,0.35375468636338064,3.3078730904817863,3.0869565217391304,0.10468496446757315
fi,7,random,823,1.5019961812185396,1.6526644679743103,0.49984811664641554,3.176184690157959,2.9975698663426487,0.09917982989064399
fi,7,real,823,0.851964358039693,1.1419603078169265,0.37230077199700584,3.6306196840826246,3.309842041312272,0.10221381494164015
fi,8,random,871,1.769374282433984,1.793915040183697,0.49776757239443875,3.428243398392652,3.195177956371986,0.1084321979844384
fi,8,real,871,0.932589798261437,1.18008856814827,0.37863457501804376,3.8656716417910446,3.4339839265212397,0.10798972681866043
fi,9,random,821,2.027879280010828,1.9347678982270966,0.4967113276492087,3.5834348355663823,3.3788063337393424,0.10767356881851374
fi,9,real,821,1.0047198538367843,1.2049330085261876,0.37703039956389617,4.121802679658953,3.6662606577344703,0.11338754627426965
fi,10,random,793,2.2329129886506935,2.044766708701135,0.4982230883870231,3.8158890290037832,3.5056746532156366,0.11108563567580072
fi,10,real,793,1.0668348045397247,1.226986128625466,0.3780268071566944,4.372005044136191,3.7957124842370744,0.11438328380320907
fi,11,random,762,2.5076354092102116,2.184562157003105,0.496281714785652,3.9645669291338583,3.60498687664042,0.112095363079615
fi,11,real,762,1.119816272965879,1.2545931758530215,0.3876439264379278,4.607611548556431,3.942257217847769,0.11275499852676829
